time,task_id,prev_status,status,prev_assigned_vehicle_id,assigned_vehicle_id,pickup_node_id,delivery_node_id,demand,priority,arrival_time,scenario_id
452.31720407745183,1,pending,pending,,,1,16,134.11232741919972,0,452.31720407745183,1
609.8659790587884,2,pending,pending,,,2,17,117.5428851313792,0,609.8659790587884,1
872.7303568684214,3,pending,pending,,,3,18,24.142459973479525,0,872.7303568684214,1
890.3600964494199,1,pending,pending,,,1,16,88.75663940846339,0,890.3600964494199,0
928.4772176012546,2,pending,pending,,,2,17,118.24952575313233,0,928.4772176012546,0
1052.6316513663278,4,pending,pending,,,4,19,85.62112434810115,0,1052.6316513663278,1
1161.6402803353508,1,pending,pending,,,1,16,82.52574902303502,0,1161.6402803353508,2
1492.6031981931028,3,pending,pending,,,3,18,77.94088027925368,0,1492.6031981931028,0
2033.2627722439877,2,pending,pending,,,2,17,104.49763259877014,0,2033.2627722439877,2
2105.47928790992,5,pending,pending,,,5,20,61.00871916162285,0,2105.47928790992,1
2114.086890734971,3,pending,pending,,,3,18,41.99871502444631,0,2114.086890734971,2
2116.2299715906884,4,pending,pending,,,4,19,81.77989439667081,0,2116.2299715906884,0
2157.0944355029505,4,pending,pending,,,4,19,84.82557874006974,0,2157.0944355029505,2
2522.3194418201783,6,pending,pending,,,6,21,47.6273614574972,0,2522.3194418201783,1
2992.4763964885915,5,pending,pending,,,5,20,49.933717754085464,0,2992.4763964885915,2
3231.307633081217,5,pending,pending,,,5,20,79.38647922139025,0,3231.307633081217,0
3245.621396615571,6,pending,pending,,,6,21,79.02469073323795,0,3245.621396615571,2
3266.404958572722,6,pending,pending,,,6,21,37.13867617438626,0,3266.404958572722,0
3834.2448493478137,7,pending,pending,,,7,22,72.38643112953564,0,3834.2448493478137,1
4052.7356812769667,8,pending,pending,,,8,23,100.94092191505933,0,4052.7356812769667,1
5177.2424522828,7,pending,pending,,,7,22,92.70873916555446,0,5177.2424522828,2
5231.43821379088,7,pending,pending,,,7,22,62.520483734288305,0,5231.43821379088,0
5612.025506145989,9,pending,pending,,,9,24,75.03302791533311,0,5612.025506145989,1
5647.76369718944,8,pending,pending,,,8,23,55.3032873852606,0,5647.76369718944,2
5656.950565208724,8,pending,pending,,,8,23,58.598923661696695,0,5656.950565208724,0
5795.769901122154,9,pending,pending,,,9,24,61.76315986220917,0,5795.769901122154,0
6238.829353338753,9,pending,pending,,,9,24,71.09516988336121,0,6238.829353338753,2
7603.9618978844555,10,pending,pending,,,10,25,105.48503318398949,0,7603.9618978844555,1
7770.532384107136,10,pending,pending,,,10,25,67.23157287703475,0,7770.532384107136,0
8135.945916935614,11,pending,pending,,,11,26,56.83649037140142,0,8135.945916935614,0
8619.09968258378,11,pending,pending,,,11,26,63.11144624635211,0,8619.09968258378,1
9189.245493185099,12,pending,pending,,,12,27,109.29616950591976,0,9189.245493185099,0
9553.433823944588,10,pending,pending,,,10,25,73.13969834748,0,9553.433823944588,2
9662.388092909387,13,pending,pending,,,13,28,81.2282460500122,0,9662.388092909387,0
11809.101432927138,11,pending,pending,,,11,26,85.0982338421278,0,11809.101432927138,2
13805.760805579239,12,pending,pending,,,12,27,46.00570891342721,0,13805.760805579239,2
14491.452419294059,12,pending,pending,,,12,27,81.21883184419572,0,14491.452419294059,1
14568.728073941671,13,pending,pending,,,13,28,65.68521197046499,0,14568.728073941671,2
14989.134087966248,13,pending,pending,,,13,28,91.05765974529072,0,14989.134087966248,1
16607.338263263773,14,pending,pending,,,14,29,59.74401846845261,0,16607.338263263773,2
17335.864817594957,14,pending,pending,,,14,29,88.71556434867587,0,17335.864817594957,0
21131.05020854108,15,pending,pending,,,15,30,72.09629543578478,0,21131.05020854108,2
25223.482000349664,14,pending,pending,,,14,29,92.25206177507519,0,25223.482000349664,1
25902.138191886977,15,pending,pending,,,15,30,68.10061073660883,0,25902.138191886977,0
28776.361022353056,15,pending,pending,,,15,30,5.472884441586743,0,28776.361022353056,1
