time,task_id,prev_status,status,prev_assigned_vehicle_id,assigned_vehicle_id,pickup_node_id,delivery_node_id,demand,priority,arrival_time,scenario_id
16506.527991790517,31,pending,pending,,,31,70,50.55939325466166,0,16506.527991790517,2
16599.61726032335,35,pending,pending,,,35,74,88.77017950989837,0,16599.61726032335,0
17740.94668326082,32,pending,pending,,,32,71,86.39857272197239,0,17740.94668326082,2
18485.521588791195,33,pending,pending,,,33,72,40.86205446767036,0,18485.521588791195,2
18899.609903703924,32,pending,pending,,,32,71,51.524882834181646,0,18899.609903703924,1
19099.424166111312,36,pending,pending,,,36,75,63.96297374780496,0,19099.424166111312,0
21434.79250906589,37,pending,pending,,,37,76,83.65449238689366,0,21434.79250906589,0
21563.6673387708,33,pending,pending,,,33,72,63.742672198409174,0,21563.6673387708,1
21645.336058930385,34,pending,pending,,,34,73,77.40574527710156,0,21645.336058930385,2
21954.371681941702,35,pending,pending,,,35,74,56.627085138805036,0,21954.371681941702,2
22038.289944249093,36,pending,pending,,,36,75,104.420414769133,0,22038.289944249093,2
23224.559187224375,34,pending,pending,,,34,73,93.60644622528383,0,23224.559187224375,1
24460.197246102704,37,pending,pending,,,37,76,86.49947507123393,0,24460.197246102704,2
24760.13079183606,35,pending,pending,,,35,74,103.65408593481345,0,24760.13079183606,1
24912.337021920266,36,pending,pending,,,36,75,59.80589742178954,0,24912.337021920266,1
25108.94319313325,38,pending,pending,,,38,77,91.28263666644868,0,25108.94319313325,2
25146.06249918819,37,pending,pending,,,37,76,92.36491614373628,0,25146.06249918819,1
25702.252274618237,39,pending,pending,,,39,78,18.89063452193374,0,25702.252274618237,2
25772.296809502797,38,pending,pending,,,38,77,75.9907316851135,0,25772.296809502797,0
27347.479050377333,38,pending,pending,,,38,77,69.67500180249067,0,27347.479050377333,1
27613.12921413762,39,pending,pending,,,39,78,57.99817853207834,0,27613.12921413762,0
28658.96490028537,39,pending,pending,,,39,78,52.143314750111664,0,28658.96490028537,1
