step,time,event_type,selected_rule,masked,travel,charging,tardiness,waiting,conflict_wait,rejection,standby,total
92,0.0,SOC_LOW,8,True,0.0,0.0,0.0,0.0,3.3000000000000003,0.0,1.5,4.800000000000001
93,0.0,DEADLOCK_RISK,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,ROBOT_IDLE,8,False,0.0,0.0,0.0,0.0,0.1,0.0,1.5,1.6
95,0.0,ROBOT_IDLE,8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,ROBOT_IDLE,9,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
97,0.0,ROBOT_IDLE,9,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
98,0.0,DEADLOCK_RISK,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,ROBOT_IDLE,9,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
100,0.0,DEADLOCK_RISK,8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,ROBOT_IDLE,8,False,0.0,0.0,0.0,0.0,9.700000000000001,0.0,1.5,11.200000000000001
102,0.0,ROBOT_IDLE,9,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
103,0.0,DEADLOCK_RISK,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,ROBOT_IDLE,8,False,0.0,0.0,0.0,0.0,9.700000000000001,0.0,1.5,11.200000000000001
105,0.0,DEADLOCK_RISK,8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,ROBOT_IDLE,8,False,0.0,0.0,0.0,0.0,1.8,0.0,1.5,3.3
107,0.0,SOC_LOW,8,False,0.0,0.0,0.0,0.0,8.099999999999978,0.0,1.5,9.599999999999978
108,0.0,DEADLOCK_RISK,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,ROBOT_IDLE,9,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
110,0.0,SOC_LOW,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,ROBOT_IDLE,8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,ROBOT_IDLE,8,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
113,0.0,ROBOT_IDLE,9,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
114,0.0,DEADLOCK_RISK,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,ROBOT_IDLE,8,False,0.0,0.0,0.0,0.0,4.7,0.0,1.5,6.2
116,0.0,ROBOT_IDLE,9,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
117,0.0,ROBOT_IDLE,9,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
118,0.0,ROBOT_IDLE,8,True,0.0,0.0,0.0,0.0,0.1,0.0,1.5,1.6
119,0.0,ROBOT_IDLE,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,ROBOT_IDLE,8,False,0.0,0.0,0.0,0.0,0.1,0.0,1.5,1.6
121,0.0,DEADLOCK_RISK,9,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
122,6.046693311223908,ROBOT_IDLE,7,False,120.93386622447815,38.390079933671736,0.0,0.0,0.0,0.0,0.0,165.3706394693738
123,0.0,ROBOT_IDLE,9,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
124,0.0,ROBOT_IDLE,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,DEADLOCK_RISK,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,ROBOT_IDLE,8,False,0.0,0.0,0.0,0.0,11.100000000000001,0.0,1.5,12.600000000000001
127,0.0,ROBOT_IDLE,9,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
128,0.0,TASK_ARRIVAL,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,DEADLOCK_RISK,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,ROBOT_IDLE,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,ROBOT_IDLE,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,CHARGE_DONE,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,CHARGE_DONE,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.0,CHARGE_DONE,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,CHARGE_DONE,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,DEADLOCK_RISK,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,ROBOT_IDLE,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
