time,task_id,prev_status,status,prev_assigned_vehicle_id,assigned_vehicle_id,pickup_node_id,delivery_node_id,demand,priority,arrival_time,scenario_id
6629.898392956611,25,pending,pending,,,25,79,93.35461603858207,0,6629.898392956611,2
6714.863723963048,26,pending,pending,,,26,80,57.76478470500522,0,6714.863723963048,2
6864.141168474896,27,pending,pending,,,27,81,63.61141040695604,0,6864.141168474896,2
6889.07699653246,21,pending,pending,,,21,75,67.19503527711849,0,6889.07699653246,1
6918.929465857868,29,pending,pending,,,29,83,41.99871502444631,0,6918.929465857868,0
6999.617260323352,30,pending,pending,,,30,84,84.82557874006974,0,6999.617260323352,0
7071.018928848788,22,pending,pending,,,22,76,84.5325748524644,0,7071.018928848788,1
7115.816720140136,23,pending,pending,,,23,77,64.10254225896401,0,7115.816720140136,1
7219.294306125935,28,pending,pending,,,28,82,73.49208074093345,0,7219.294306125935,2
7240.638758971451,29,pending,pending,,,29,83,70.77742872931297,0,7240.638758971451,2
7307.80519578266,30,pending,pending,,,30,84,65.16010465506555,0,7307.80519578266,2
7362.221744219912,31,pending,pending,,,31,85,61.28736861074793,0,7362.221744219912,2
7402.74454098842,24,pending,pending,,,24,78,88.08491523336971,0,7402.74454098842,1
7415.816495531751,32,pending,pending,,,32,86,48.67286670277396,0,7415.816495531751,2
7449.59915084395,31,pending,pending,,,31,85,49.933717754085464,0,7449.59915084395,0
7499.837276264591,33,pending,pending,,,33,87,48.54943125306693,0,7499.837276264591,2
7558.795287700523,25,pending,pending,,,25,79,63.8081691380506,0,7558.795287700523,1
7701.457333796534,26,pending,pending,,,26,80,69.44424595085054,0,7701.457333796534,1
7783.193439114134,27,pending,pending,,,27,81,49.40010643379083,0,7783.193439114134,1
7783.40851142781,28,pending,pending,,,28,82,109.97972129821221,0,7783.40851142781,1
7865.291273386417,34,pending,pending,,,34,88,91.03431971598084,0,7865.291273386417,2
7986.473137490617,35,pending,pending,,,35,89,57.36827841668631,0,7986.473137490617,2
8091.378433822172,32,pending,pending,,,32,86,79.02469073323795,0,8091.378433822172,0
8122.595647630613,29,pending,pending,,,29,83,104.15316130161307,0,8122.595647630613,1
8162.815095252445,36,pending,pending,,,36,90,88.40864563098549,0,8162.815095252445,2
8263.485141451181,33,pending,pending,,,33,87,92.70873916555446,0,8263.485141451181,0
8295.014672402682,30,pending,pending,,,30,84,63.273449417128006,0,8295.014672402682,1
8300.214683711654,31,pending,pending,,,31,85,4.2708524252945494,0,8300.214683711654,1
8461.595564767915,32,pending,pending,,,32,86,71.02862054137249,0,8461.595564767915,1
8619.09968258378,34,pending,pending,,,34,88,55.3032873852606,0,8619.09968258378,0
8629.676510654155,33,pending,pending,,,33,87,83.94816065668701,0,8629.676510654155,1
8630.222291928863,34,pending,pending,,,34,88,71.72917832844104,0,8630.222291928863,1
8677.714286974975,35,pending,pending,,,35,89,73.48788428060814,0,8677.714286974975,1
8691.230314361503,36,pending,pending,,,36,90,93.59870983619575,0,8691.230314361503,1
8779.656861509218,35,pending,pending,,,35,89,71.09516988336121,0,8779.656861509218,0
9051.933257616523,36,pending,pending,,,36,90,73.13969834748,0,9051.933257616523,0
9116.272634073493,37,pending,pending,,,37,91,76.38918787995247,0,9116.272634073493,2
9198.459246776602,38,pending,pending,,,38,92,46.27613741854755,0,9198.459246776602,2
9322.352425090734,37,pending,pending,,,37,91,85.0982338421278,0,9322.352425090734,0
9444.905774540845,39,pending,pending,,,39,93,58.206305973448046,0,9444.905774540845,2
9562.765250304928,38,pending,pending,,,38,92,46.00570891342721,0,9562.765250304928,0
9576.361022353058,39,pending,pending,,,39,93,65.68521197046499,0,9576.361022353058,0
9599.115153688408,40,pending,pending,,,40,94,25.911412496092254,0,9599.115153688408,2
9837.949074222612,37,pending,pending,,,37,91,44.14735355526054,0,9837.949074222612,1
10209.865979058788,40,pending,pending,,,40,94,59.74401846845261,0,10209.865979058788,0
10329.566187293376,41,pending,pending,,,41,95,61.517003401259956,0,10329.566187293376,2
10486.065290042241,38,pending,pending,,,38,92,82.6353640444631,0,10486.065290042241,1
10652.631651366328,41,pending,pending,,,41,95,72.09629543578478,0,10652.631651366328,0
10823.476985108533,39,pending,pending,,,39,93,95.43760964955409,0,10823.476985108533,1
11083.712047989164,40,pending,pending,,,40,94,85.06279295498035,0,11083.712047989164,1
11168.663940114513,42,pending,pending,,,42,96,61.80143222976141,0,11168.663940114513,0
11554.534198343548,41,pending,pending,,,41,95,56.01430094742228,0,11554.534198343548,1
11631.938728430223,42,pending,pending,,,42,96,78.01582320610889,0,11631.938728430223,2
11692.459592702435,43,pending,pending,,,43,97,49.29126572281982,0,11692.459592702435,2
11705.47928790992,43,pending,pending,,,43,97,107.05954042067168,0,11705.47928790992,0
12959.619299713766,44,pending,pending,,,44,98,74.4859629836408,0,12959.619299713766,2
13242.772240873419,44,pending,pending,,,44,98,99.41248488779496,0,13242.772240873419,0
13398.066250182377,45,pending,pending,,,45,99,38.20164564483148,0,13398.066250182377,0
13434.244849347813,46,pending,pending,,,46,100,96.98466425402901,0,13434.244849347813,0
15014.107986528183,45,pending,pending,,,45,99,79.19779967421186,0,15014.107986528183,2
15212.02550614599,47,pending,pending,,,47,101,107.54939955131064,0,15212.02550614599,0
15429.575941352945,46,pending,pending,,,46,100,71.63284671521873,0,15429.575941352945,2
15770.396620889624,47,pending,pending,,,47,101,38.36984023816183,0,15770.396620889624,2
15841.3832951988,48,pending,pending,,,48,102,73.74437182178251,0,15841.3832951988,2
15892.21118683085,48,pending,pending,,,48,102,53.2267812454401,0,15892.21118683085,0
16026.804908351143,49,pending,pending,,,49,103,69.34584078562851,0,16026.804908351143,2
16780.086258770745,50,pending,pending,,,50,104,82.42706111650241,0,16780.086258770745,2
17089.11592196585,42,pending,pending,,,42,96,59.47245289720739,0,17089.11592196585,1
17203.961897884456,49,pending,pending,,,49,103,57.165533606836405,0,17203.961897884456,0
17612.112190905762,43,pending,pending,,,43,97,98.26554474012744,0,17612.112190905762,1
18013.12921413762,50,pending,pending,,,50,104,39.83017465354631,0,18013.12921413762,0
18077.82137568137,44,pending,pending,,,44,98,70.14118676340483,0,18077.82137568137,1
18087.693133929686,45,pending,pending,,,45,99,55.633907058173605,0,18087.693133929686,1
18526.857750659274,46,pending,pending,,,46,100,74.68313884578333,0,18526.857750659274,1
18861.319421127242,51,pending,pending,,,51,105,51.63181069183652,0,18861.319421127242,2
19234.03861524271,47,pending,pending,,,47,101,84.03070036697628,0,19234.03861524271,1
19292.829116240064,48,pending,pending,,,48,102,90.22910259804483,0,19292.829116240064,1
19460.179644867,52,pending,pending,,,52,106,63.45931308059235,0,19460.179644867,2
20186.818768049143,49,pending,pending,,,49,103,47.031397910953345,0,20186.818768049143,1
20299.515565237416,53,pending,pending,,,53,107,48.42496414819103,0,20299.515565237416,2
20662.870519533986,54,pending,pending,,,54,108,81.06368502191917,0,20662.870519533986,2
21734.24545565193,50,pending,pending,,,50,104,54.0731980418214,0,21734.24545565193,1
21742.849598381305,51,pending,pending,,,51,105,123.76329541714175,0,21742.849598381305,0
23373.74640642341,52,pending,pending,,,52,106,92.66661563713696,0,23373.74640642341,0
24091.45241929406,53,pending,pending,,,53,107,70.63417322098061,0,24091.45241929406,0
26842.7741269252,51,pending,pending,,,51,105,76.01227389296523,0,26842.7741269252,1
27462.744787208667,52,pending,pending,,,52,106,59.782427753564775,0,27462.744787208667,1
28135.832506063925,53,pending,pending,,,53,107,72.54170960133114,0,28135.832506063925,1
28571.57791613724,54,pending,pending,,,54,108,84.73886509743626,0,28571.57791613724,1
28699.424166111312,54,pending,pending,,,54,108,132.95235880949977,0,28699.424166111312,0
