time,task_id,prev_status,status,prev_assigned_vehicle_id,assigned_vehicle_id,pickup_node_id,delivery_node_id,demand,priority,arrival_time,scenario_id
90.215341966762,1,pending,pending,,,1,94,77.06376672673035,0,90.215341966762,2
110.2178106510685,1,pending,pending,,,1,94,59.74401846845261,0,110.2178106510685,0
186.0795556801026,1,pending,pending,,,1,94,89.03372894294571,0,186.0795556801026,1
195.6481662751905,2,pending,pending,,,2,95,61.230735549491506,0,195.6481662751905,1
258.87793828932183,3,pending,pending,,,3,96,77.154358796095,0,258.87793828932183,1
278.63827148846633,4,pending,pending,,,4,97,71.35367716121812,0,278.63827148846633,1
441.5132993012424,2,pending,pending,,,2,95,85.06483018508803,0,441.5132993012424,2
470.82480744959946,3,pending,pending,,,3,96,79.80121261450623,0,470.82480744959946,2
482.7324814908245,5,pending,pending,,,5,98,61.115925336910244,0,482.7324814908245,1
609.8659790587884,2,pending,pending,,,2,95,72.09629543578478,0,609.8659790587884,0
664.4401772964827,3,pending,pending,,,3,96,61.80143222976141,0,664.4401772964827,0
681.5336256867123,4,pending,pending,,,4,97,107.05954042067168,0,681.5336256867123,0
786.2998345117685,6,pending,pending,,,6,99,96.50851516305048,0,786.2998345117685,1
822.2731398516363,5,pending,pending,,,5,98,99.41248488779496,0,822.2731398516363,0
865.2804071637017,4,pending,pending,,,4,97,109.96618413614243,0,865.2804071637017,2
944.8115630588053,6,pending,pending,,,6,99,38.20164564483148,0,944.8115630588053,0
978.2525322813747,7,pending,pending,,,7,100,101.58440458480595,0,978.2525322813747,1
1013.1731581823864,8,pending,pending,,,8,101,73.00869954140637,0,1013.1731581823864,1
1037.7479967130232,9,pending,pending,,,9,102,68.0730739504129,0,1037.7479967130232,1
1070.9008665204137,7,pending,pending,,,7,100,96.98466425402901,0,1070.9008665204137,0
1105.6291915176903,5,pending,pending,,,5,98,58.674609414850124,0,1105.6291915176903,2
1161.6402803353508,8,pending,pending,,,8,101,107.54939955131064,0,1161.6402803353508,0
1162.128624646225,10,pending,pending,,,10,103,98.38272988237617,0,1162.128624646225,1
1225.2268538991427,11,pending,pending,,,11,104,57.03969861887215,0,1225.2268538991427,1
1232.5580591977227,9,pending,pending,,,9,102,53.2267812454401,0,1232.5580591977227,0
1268.734058369122,6,pending,pending,,,6,99,101.881585507725,0,1268.734058369122,2
1302.7150774134168,12,pending,pending,,,12,105,65.74879219119732,0,1302.7150774134168,1
1397.470038714225,7,pending,pending,,,7,100,105.86007048042218,0,1397.470038714225,2
1462.8705195339876,13,pending,pending,,,13,106,86.86449288226083,0,1462.8705195339876,1
1467.256978076494,10,pending,pending,,,10,103,57.165533606836405,0,1467.256978076494,0
1631.8430310537349,8,pending,pending,,,8,101,40.680697610373585,0,1631.8430310537349,2
1827.935177874026,11,pending,pending,,,11,104,39.83017465354631,0,1827.935177874026,0
1912.4831914453666,9,pending,pending,,,9,102,105.03399536945098,0,1912.4831914453666,2
1913.862550680316,14,pending,pending,,,14,107,23.12799584417315,0,1913.862550680316,1
1931.0502085410808,12,pending,pending,,,12,105,123.76329541714175,0,1931.0502085410808,0
2031.9387284302227,15,pending,pending,,,15,108,44.264867287782124,0,2031.9387284302227,1
2033.2627722439877,13,pending,pending,,,13,106,92.66661563713696,0,2033.2627722439877,0
2056.6733507562103,14,pending,pending,,,14,107,70.63417322098061,0,2056.6733507562103,0
2106.447692365787,16,pending,pending,,,16,109,74.35626541852824,0,2106.447692365787,1
2114.086890734971,15,pending,pending,,,15,108,132.95235880949977,0,2114.086890734971,0
2117.171465508661,17,pending,pending,,,17,110,86.1850716956873,0,2117.171465508661,1
2157.0944355029505,16,pending,pending,,,16,109,87.99519756933103,0,2157.0944355029505,0
2197.841124587082,17,pending,pending,,,17,110,62.99875461896856,0,2197.841124587082,0
2277.1747385047165,10,pending,pending,,,10,103,69.78611465975203,0,2277.1747385047165,2
2284.844489942354,18,pending,pending,,,18,111,79.4915211697208,0,2284.844489942354,0
2311.966001820605,11,pending,pending,,,11,104,111.1381834054044,0,2311.966001820605,2
2438.182458370006,12,pending,pending,,,12,105,74.5843681928905,0,2438.182458370006,2
2451.136398327879,13,pending,pending,,,13,106,102.23279321706255,0,2451.136398327879,2
2466.912811807318,14,pending,pending,,,14,107,72.38189536960272,0,2466.912811807318,2
2544.543637824567,19,pending,pending,,,19,112,90.01798694390564,0,2544.543637824567,0
2561.521823544411,20,pending,pending,,,20,113,79.77916456695178,0,2561.521823544411,0
2635.011649710986,15,pending,pending,,,15,108,89.67921351971427,0,2635.011649710986,2
2816.3306492660045,16,pending,pending,,,16,109,70.4111173137087,0,2816.3306492660045,2
2833.0603356398906,17,pending,pending,,,17,110,52.140441318951645,0,2833.0603356398906,2
2834.2152372793857,18,pending,pending,,,18,111,46.08358229424843,0,2834.2152372793857,2
2865.069997906876,21,pending,pending,,,21,114,98.55428094840751,0,2865.069997906876,0
2952.13560386555,22,pending,pending,,,22,115,114.49096085343561,0,2952.13560386555,0
2965.755685945306,19,pending,pending,,,19,112,69.7756966766382,0,2965.755685945306,2
2992.4763964885915,23,pending,pending,,,23,116,54.92144306202829,0,2992.4763964885915,0
3111.898147244862,24,pending,pending,,,24,117,85.21353785979171,0,3111.898147244862,0
3226.8436195044715,18,pending,pending,,,18,111,74.48272988756672,0,3226.8436195044715,1
3251.6664364981084,20,pending,pending,,,20,113,33.671256385666496,0,3251.6664364981084,2
3275.8192786683185,19,pending,pending,,,19,112,45.29798501982687,0,3275.8192786683185,1
3333.15614696111,20,pending,pending,,,20,113,86.260234048261,0,3333.15614696111,1
3382.281176019039,21,pending,pending,,,21,114,71.79882810123335,0,3382.281176019039,2
3511.440474293437,22,pending,pending,,,22,115,98.82207249226495,0,3511.440474293437,2
3598.4744618430223,23,pending,pending,,,23,116,85.8718603727672,0,3598.4744618430223,2
