time,vehicle_id,status,x,y,soc,battery,battery_capacity,load,load_ratio,capacity,speed,idle,current_time
1942.0,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,2036.0
1972.0,1,idle,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,1,2374.0
1972.0,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,2036.0
2004.0,1,idle,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,1,2406.0
2004.0,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,2036.0
2008.816399779537,1,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,2438.0
2008.816399779537,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,2036.0
2034.0,1,idle,16.001172734764772,13.928429525952911,0.8775771546387334,87.75771546387334,100.0,0.0,0.0,150.0,2.0,1,2481.8763697653903
2034.0,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,2036.0
2036.0,1,moving,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,0,2522.4834272973735
2036.0,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,2036.0
2036.0,1,moving,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,0,2554.4834272973735
2036.0,2,idle,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,1,2036.0
2064.0,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,2554.4834272973735
2064.0,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,2470.0
2094.0,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,2584.4834272973735
2094.0,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,2470.0
2126.0,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,2614.4834272973735
2126.0,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,2470.0
2158.0,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,2644.4834272973735
2158.0,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,2470.0
2190.0,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,2674.4834272973735
2190.0,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,2470.0
2220.0,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,2706.4834272973735
2220.0,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,2470.0
2250.0,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,2738.4834272973735
2250.0,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,2470.0
2280.0,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,2770.4834272973735
2280.0,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,2470.0
2310.0,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,2802.4834272973735
2310.0,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,2470.0
2342.0,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,2834.4834272973735
2342.0,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,2470.0
2374.0,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,2866.4834272973735
2374.0,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,2470.0
2406.0,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,2896.4834272973735
2406.0,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,2470.0
2438.0,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,2926.4834272973735
2438.0,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,2470.0
2470.0,1,moving,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,0,2958.4834272973735
2470.0,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,2470.0
2470.0,1,moving,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,0,2990.4834272973735
2470.0,2,idle,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,1,2470.0
2481.8763697653903,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,2990.4834272973735
2481.8763697653903,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,3022.4834272973735
2522.4834272973735,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,3020.4834272973735
2522.4834272973735,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,3022.4834272973735
2554.4834272973735,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,3054.4834272973735
2554.4834272973735,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,3022.4834272973735
2584.4834272973735,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,3086.4834272973735
2584.4834272973735,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,3022.4834272973735
2614.4834272973735,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,3118.4834272973735
2614.4834272973735,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,3022.4834272973735
2644.4834272973735,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,3148.4834272973735
2644.4834272973735,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,3022.4834272973735
2674.4834272973735,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,3178.4834272973735
2674.4834272973735,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,3022.4834272973735
2706.4834272973735,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,3208.4834272973735
2706.4834272973735,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,3022.4834272973735
2738.4834272973735,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,3238.4834272973735
2738.4834272973735,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,3022.4834272973735
2770.4834272973735,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,3270.4834272973735
2770.4834272973735,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,3022.4834272973735
2802.4834272973735,1,idle,0.0,0.0,0.8245418669788168,82.45418669788168,100.0,0.0,0.0,150.0,2.0,1,3302.4834272973735
2802.4834272973735,2,moving,0.0,0.0,1.0,100.0,100.0,0.0,0.0,150.0,2.0,0,3022.4834272973735
