time,task_id,prev_status,status,prev_assigned_vehicle_id,assigned_vehicle_id,pickup_node_id,delivery_node_id,demand,priority,arrival_time
2034.0,1,pending,completed,,1,1,9,54.98271463101187,0,2008.816399779537
8438.483427297373,2,pending,completed,,1,2,10,57.921389250305715,0,8336.328321431452
11266.999280392261,3,pending,completed,,1,3,11,60.69280198792453,0,11258.01936505576
12031.06985332402,4,pending,completed,,1,4,12,109.74669911664361,0,12029.34390648931
16376.825927458705,5,pending,completed,,1,5,13,44.10176231595268,0,16346.480484550375
16955.25565962618,6,pending,completed,,2,6,14,91.05606677744319,0,16874.18437551502
23354.99833528262,8,pending,completed,,2,8,16,49.29868408866223,0,23320.622859341172
23399.95013730239,7,pending,completed,,2,7,15,50.828025132471694,0,17442.390576328933
